SMILES,pIC50,mol,num_atoms,logP,Molecular_Weight,Num_Bonds,TPSA,NumHDoner,NumHAcceptor
CN1CCc2cccc(Cl)c2CC1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a32a6490>,13,2.370400000000001,195.69299999999996,14,3.24,0,1
CCOC(=O)c1ccc2ncccc2c1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a32a6500>,15,2.4115,201.225,16,39.19,0,3
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)nc21,0.22,<rdkit.Chem.rdchem.Mol object at 0x7f59a32a6570>,23,0.6633000000000002,320.324,25,87.46000000000001,2,5
CCCC(=O)OC1C(C)OC(OC2C(C)OC(OC3C(CC=O)CC(C)C(O)C=CC=CCC(C)OC(=O)CC(O)C3OC)C(O)C2N(C)C)CC1(C)OC(=O)CC,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a32a65e0>,58,3.157500000000006,828.006,60,206.04999999999998,3,16
O=C(c1ccc(F)cc1)C1CCN(CCn2c(=O)[nH]c3ccccc3c2=O)CC1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a32a6650>,29,2.423800000000001,395.43400000000014,32,75.17,1,4
CCCC(=NOCC)C1=C(O)CC(CC(C)SCC)CC1=O,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a32a66c0>,22,4.501900000000004,327.4900000000001,22,58.89,1,5
C=CC(C)C(=O)Nc1ccc(Cl)cc1Cl,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a32a6730>,15,3.754000000000002,244.12099999999998,15,29.1,1,1
Nc1c([N+](=O)[O-])ccc(Oc2ccccc2)c1Cl,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a32a67a0>,18,3.622700000000001,264.668,19,78.39,1,4
CON(C)C(=O)Nc1cccc(OCc2ccccc2)c1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a32a6810>,21,3.290700000000002,286.33099999999996,22,50.8,1,3
Clc1ccccc1-c1nnc(-c2ccccc2Cl)nn1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a32a6880>,20,3.9074000000000018,303.152,22,51.56,0,4
CC(=O)Nc1ccc2c(c1)S(=O)(=O)c1ccccc1C2=O,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a32a68f0>,21,2.0222,301.32300000000004,23,80.31,1,4
CC(=O)Nc1ccc2c(c1)S(=O)(=O)c1ccc(C)cc1C2=O,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a32a6960>,22,2.3306200000000006,315.3500000000001,24,80.31,1,4
CCc1ccc2c(c1)C(=O)c1ccc(NC(C)=O)cc1S2(=O)=O,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a32a69d0>,23,2.584600000000001,329.37700000000007,25,80.31,1,4
CCCc1ccc2c(c1)C(=O)c1ccc(NC(C)=O)cc1S2(=O)=O,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a32a6a40>,24,2.9747000000000003,343.40400000000005,26,80.31,1,4
CS(=O)CCn1ccnc1[N+](=O)[O-],0.68,<rdkit.Chem.rdchem.Mol object at 0x7f59a32a6ab0>,13,0.1697999999999999,203.223,13,78.03,0,4
O=C(Cn1ccnc1[N+](=O)[O-])N(CCO)CCO,0.9987391101948528,<rdkit.Chem.rdchem.Mol object at 0x7f59a32a6b20>,18,-1.3954999999999995,258.2339999999999,18,121.73,2,6
O=C(Cn1ccnc1[N+](=O)[O-])NCC(O)CO,0.9987391101948528,<rdkit.Chem.rdchem.Mol object at 0x7f59a32a6b90>,17,-1.7392999999999994,244.207,17,130.52,3,6
Cc1nc[nH]c1CSCCNC1=C([N+](=O)[O-])CCN1,0.1,<rdkit.Chem.rdchem.Mol object at 0x7f59a32a6c00>,19,0.9800199999999996,283.35699999999997,20,95.88,3,6
Cc1nc[nH]c1CSCCNc1[nH]ccc1[N+](=O)[O-],0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a32a6c70>,19,2.29972,281.341,20,99.64,3,5
CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)C(N)C(C)C2OC(=O)OC12C,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a32a6ce0>,53,2.726000000000006,760.9630000000001,56,197.93,4,15
COC(=O)c1ccccc1S(=O)(=O)NC(=O)Nc1nc(C)cc(C)n1,0.04,<rdkit.Chem.rdchem.Mol object at 0x7f59a32a6d50>,25,1.39044,364.3830000000001,26,127.35,2,7
COC(=O)c1ccccc1S(=O)(=O)NC(=O)Nc1nc(C)nc(OC)n1,0.33,<rdkit.Chem.rdchem.Mol object at 0x7f59a32a6dc0>,26,0.4856199999999998,381.3700000000001,27,149.46999999999997,2,9
CN(C)C(=O)CCC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC21C,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a32a6e30>,35,2.200899999999999,489.6090000000003,38,121.21,2,7
CC(C)(C)NC(=O)NN,0.9987391101948528,<rdkit.Chem.rdchem.Mol object at 0x7f59a32a6ea0>,9,-0.0421999999999998,131.17899999999997,8,67.15,3,2
O=C(CN(C(=O)CCl)c1ccccc1)Nc1ccccc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a32a6f10>,21,2.897100000000001,302.761,22,49.410000000000004,1,2
CC(=O)N(CC(=O)Nc1ccccc1)c1ccccc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a32a6f80>,20,2.6782000000000004,268.31600000000003,21,49.410000000000004,1,2
CC(Cl)C(=O)N(CC(=O)Nc1ccccc1)c1ccccc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a32a6ff0>,22,3.2856000000000023,316.78800000000007,23,49.410000000000004,1,2
O=C(CN(C(=O)C(Cl)Cl)c1ccccc1)Nc1ccccc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a32a7060>,22,3.462000000000001,337.206,23,49.410000000000004,1,2
CSC(C)=NOC(=O)N(C)SN(C)C(=O)N(C)C,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a32a70d0>,18,1.9278,294.40200000000004,17,65.45,0,6
CCN(CC)C(=O)N(C)SN(C)C(=O)ON=C(C)SC,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a32a7140>,20,2.708000000000001,322.4560000000001,19,65.45,0,6
CSC(C)=NOC(=O)N(C)SN(C(=O)N(C)C)C1CC1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a32a71b0>,20,2.460400000000001,320.4400000000001,20,65.45,0,6
CCCCCCN(SN(C)C(=O)ON=C(C)SC)C(=O)N(C)C,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a32a7220>,23,3.878300000000003,364.5370000000001,22,65.45,0,6
CCOC(=O)C=COc1ccccc1Cl,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a32a7290>,15,2.795600000000001,226.659,15,35.53,0,3
CC(=O)N(CC(O)CO)c1c(I)c(C(=O)NCCO)c(I)c(C(=O)NCCO)c1I,0.9987391101948528,<rdkit.Chem.rdchem.Mol object at 0x7f59a32a7300>,30,-0.3492999999999999,761.089,30,159.43,6,7
CCN(CC)Cc1ccc(C(=O)Nc2c(C)cccc2C)cc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a32a7370>,23,4.397540000000004,310.44100000000003,24,32.34,1,2
CCCCCC[n+]1ccccc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a32a73e0>,12,2.554400000000001,164.27200000000002,12,3.88,0,0
Clc1cc(Cl)c(-c2cc(Cl)cc(Cl)c2Cl)c(Cl)c1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a32a7450>,18,7.274000000000001,360.88200000000006,19,0.0,0,0
Clc1cc(Cl)cc(-c2c(Cl)cc(Cl)c(Cl)c2Cl)c1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a32a74c0>,18,7.274000000000001,360.88200000000006,19,0.0,0,0
Clc1ccc(-c2c(Cl)c(Cl)cc(Cl)c2Cl)cc1Cl,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a32a7530>,18,7.274000000000001,360.88200000000006,19,0.0,0,0
Clc1cc(Cl)cc(-c2c(Cl)c(Cl)cc(Cl)c2Cl)c1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a32a75a0>,18,7.274000000000001,360.88200000000006,19,0.0,0,0
CC(C)NCCCC1(C(N)=O)c2ccccc2-c2ccccc21,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a32a7610>,23,3.216600000000001,308.425,25,55.12,2,2
O=[N+]([O-])c1cnc(C=Cc2ccc3c(c2)OCO3)n1CCO,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a32a7680>,22,1.6826999999999996,303.27400000000006,24,99.65000000000002,1,6
Cn1c([N+](=O)[O-])cnc1C1CC1,0.06,<rdkit.Chem.rdchem.Mol object at 0x7f59a32a76f0>,12,1.2056999999999998,167.16799999999998,13,60.959999999999994,0,3
Cc1ncc([N+](=O)[O-])n1CC(O)Cn1c([N+](=O)[O-])cnc1C,0.27,<rdkit.Chem.rdchem.Mol object at 0x7f59a32a7760>,22,0.5739399999999997,310.27000000000004,23,142.15000000000003,1,7
O=Cc1cc(Br)ccc1Br,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a32a77d0>,10,3.0241000000000007,263.916,10,17.07,0,1
CN1CCN(CCn2cncc2[N+](=O)[O-])CC1,0.91,<rdkit.Chem.rdchem.Mol object at 0x7f59a32a7840>,17,0.0386999999999997,239.27899999999997,18,67.44,0,5
Cc1cccc(C)c1NC(=O)c1cccc(CN2CCCC2)c1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a32a78b0>,23,4.151540000000003,308.4250000000001,25,32.34,1,2
Cc1cccc(C)c1NC(=O)c1ccc(CN2CCCCC2)cc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a32a7920>,24,4.541640000000004,322.4520000000001,26,32.34,1,2
Cc1cccc(C)c1NC(=O)c1cccc(CN2CCOCC2)c1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a32a7990>,24,3.387940000000002,324.42400000000015,26,41.57000000000001,1,3
O=C(O)C(=O)Nc1nc(-c2ccc3c(c2)OCCO3)cs1,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a32a7a00>,21,1.6043999999999998,306.299,23,97.75,2,6
NC(=Nc1ccccc1)NN=Cc1ccc2ccccc2n1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a32a7a70>,22,2.8047000000000013,289.342,24,75.66,2,3
CNC(=S)NCCSCc1cncn1C,0.18,<rdkit.Chem.rdchem.Mol object at 0x7f59a32a7ae0>,15,0.7471999999999996,244.389,15,41.88,2,3
CCCCCCCCCCCCCC[n+]1ccccc1C,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a32a7b50>,21,5.983620000000006,290.515,21,3.88,0,0
CON=C(C(=O)NC1C(=O)N2C(C(=O)OCOC(=O)C(C)(C)C)=CCSC12)c1csc(N)n1,0.36,<rdkit.Chem.rdchem.Mol object at 0x7f59a32a7bc0>,33,0.4496000000000001,497.5550000000002,35,162.51,2,12
CC(C)(N=C(O)C(Br)C(C)(C)C)c1ccccc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a32a7c30>,18,4.687800000000004,312.251,18,32.59,1,1
CC(=O)OC1OC(C)C(OC(C)=O)C(OC(C)=O)C1NC(=O)N(CCCl)N=O,0.35,<rdkit.Chem.rdchem.Mol object at 0x7f59a32a7ca0>,28,0.4581000000000002,423.8060000000001,28,149.89999999999998,1,10
COc1cc(Cc2cnc(N)nc2N)cc(OC)c1C(=O)N(C)C,0.11,<rdkit.Chem.rdchem.Mol object at 0x7f59a32a7d10>,24,0.9507999999999998,331.3760000000001,25,116.58999999999999,2,7
COc1cc(Cc2cnc(N)nc2N)cc(OC)c1C(C)C,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a32a7d80>,22,2.3724000000000007,302.37800000000004,23,96.28,2,6
N#Cc1c[nH]cc1-c1cccc(Cl)c1Cl,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a32a7df0>,15,3.8601800000000006,237.08899999999997,16,39.58,1,1
CC(=O)N(C)c1ccc(S(=O)(=O)N(C)C)cc1,0.12,<rdkit.Chem.rdchem.Mol object at 0x7f59a32a7e60>,17,0.9196,256.32699999999994,17,57.690000000000005,0,3
CCC(=O)N(C)c1ccc(S(=O)(=O)N(C)C)cc1,0.05,<rdkit.Chem.rdchem.Mol object at 0x7f59a32a7ed0>,18,1.3097,270.354,18,57.690000000000005,0,3
CCCCCCC(=O)N(C)c1ccc(S(=O)(=O)N(C)C)cc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a32a7f40>,22,2.8701000000000016,326.4620000000001,22,57.690000000000005,0,3
COC1OC(COC(C)=O)C(OC(C)=O)C(NC(=O)N(CCCl)N=O)C1OC(C)=O,0.82,<rdkit.Chem.rdchem.Mol object at 0x7f59a32a8040>,30,0.0846000000000009,453.8320000000003,30,159.12999999999997,1,11
N#CC(=NOCC1OCCO1)c1ccccc1,0.05,<rdkit.Chem.rdchem.Mol object at 0x7f59a32a80b0>,17,1.3037800000000002,232.239,18,63.84,0,5
CCCN(CCC)C1CCc2ccc(O)cc2C1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a32a8120>,18,3.371500000000002,247.38199999999998,19,23.47,1,2
CCN(CC)c1ccc(CO)cc1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a32a8190>,13,2.0251,179.26299999999998,13,23.47,1,2
CSCCCOc1ccc([N+](=O)[O-])cc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a32a8200>,15,2.726700000000001,227.28500000000003,15,52.370000000000005,0,4
CC(=O)Nc1nc(=O)c2ncn(COCCOC(C)=O)c2[nH]1,0.9987391101948528,<rdkit.Chem.rdchem.Mol object at 0x7f59a32a8270>,22,-0.3847999999999997,309.282,23,128.2,2,7
COc1cc(CC(=O)O)ccc1OCC1CCCCC1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a32a82e0>,20,3.2814000000000023,278.348,21,55.760000000000005,1,3
CCC(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC(O)CC(O)CC(=O)O)C21,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a32a8350>,30,3.715600000000002,422.56200000000024,31,104.06000000000002,3,5
CCC(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a32a83c0>,29,4.195500000000004,404.54700000000025,31,72.83,1,5
Nc1ccc(S(=O)(=O)c2ccc([N+](=O)[O-])cc2[N+](=O)[O-])cc1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a32a8430>,22,1.918,323.28600000000006,23,146.44000000000003,1,7
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(C)CC3)c(F)c21,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a32a84a0>,25,1.7496000000000005,351.35300000000007,27,65.78,1,4
CN1CCN(C(=O)c2ccccc2)CC1,0.08,<rdkit.Chem.rdchem.Mol object at 0x7f59a32a8510>,15,1.0742,204.27299999999997,16,23.55,0,2
[O-][n+]1onc(Cc2ccccc2)c1Cc1ccccc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a32a8580>,20,2.489600000000001,266.3,22,52.97,0,3
CC(=O)n1c(=O)[nH]cc(F)c1=O,0.9987391101948528,<rdkit.Chem.rdchem.Mol object at 0x7f59a32a85f0>,12,-0.6641999999999999,172.11499999999998,12,71.93,1,3
COc1nc(C)nc(Cl)c1NC1=NCCN1,0.15,<rdkit.Chem.rdchem.Mol object at 0x7f59a32a8660>,16,0.8181199999999997,241.68200000000002,17,71.43,2,6
OC(Cn1ccnc1)(c1ccc(F)cc1)c1ccc(-c2ccccc2)cc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a32a86d0>,27,4.625300000000005,358.41600000000005,30,38.05,1,2
CCOC(=O)C(C)n1nc2ccccc2n1,0.03,<rdkit.Chem.rdchem.Mol object at 0x7f59a32a8740>,16,1.5554,219.244,17,57.010000000000005,0,4
CCOC(=O)C(C)n1nnc2ccccc21,0.03,<rdkit.Chem.rdchem.Mol object at 0x7f59a32a87b0>,16,1.5554,219.244,17,57.010000000000005,0,4
CCOC(=O)c1ccc(Cl)nn1,0.05,<rdkit.Chem.rdchem.Mol object at 0x7f59a32a8820>,12,1.3067,186.59799999999998,12,52.08,0,4
COC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc2nonc12,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a32a8890>,27,2.5822000000000003,371.3930000000001,29,103.55,1,8
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1Cl)n1cncn1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a32a8900>,21,3.7757000000000014,328.243,22,50.94,1,3
Nc1cc(N=O)ccc1O,0.04,<rdkit.Chem.rdchem.Mol object at 0x7f59a32a8970>,10,1.3723,138.126,10,75.67999999999999,2,4
O=[N+]([O-])c1cccc(C2NCCS2)c1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a32a89e0>,14,1.9298,210.25799999999995,15,55.17,1,4
CCN(CC)c1ccc(Nn2c(C)ccc2C)nn1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a32a8a50>,19,2.616340000000001,259.35699999999997,20,45.980000000000004,1,4
Cc1ccc(C)n1Nc1ccc(N2CCOCC2)nn1,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a32a8ac0>,20,1.6067399999999998,273.34,22,55.21000000000001,1,5
Cc1ccc(C)n1Nc1ccc(N2CCCC2)nn1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a32a8b30>,19,2.370340000000001,257.34099999999995,21,45.980000000000004,1,4
Cc1ccc(C)n1Nc1ccc(N2CCCCC2)nn1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a32a8ba0>,20,2.760440000000001,271.36799999999994,22,45.980000000000004,1,4
Cc1ccc(C)n1Nc1ccc(N2CCN(C)CC2)nn1,0.03,<rdkit.Chem.rdchem.Mol object at 0x7f59a32a8c10>,21,1.5219399999999998,286.38300000000004,23,49.220000000000006,1,5
Cc1ccc(C)n1Nc1ccc(N2CCNCC2)nn1,0.07,<rdkit.Chem.rdchem.Mol object at 0x7f59a32a8c80>,20,1.1797399999999996,272.356,22,58.010000000000005,2,5
Cc1ccc(C)n1Nc1ccc(N(CCO)CCO)nn1,0.27,<rdkit.Chem.rdchem.Mol object at 0x7f59a32a8cf0>,21,0.5611399999999995,291.35499999999996,22,86.44000000000001,3,6
Cc1ccc(C)n1Nc1ccc(N(CCO)CC(C)O)nn1,0.11,<rdkit.Chem.rdchem.Mol object at 0x7f59a32a8d60>,22,0.9496399999999996,305.382,23,86.44000000000001,3,6
Cc1ccc(C)n1Nc1ccc(N(CC(C)O)CC(C)O)nn1,0.05,<rdkit.Chem.rdchem.Mol object at 0x7f59a32a8dd0>,23,1.3381399999999997,319.40900000000005,24,86.44000000000001,3,6
Cc1ccc(C)n1Nc1ccc(N2CCC(O)CC2)nn1,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a32a8e40>,21,1.73124,287.367,23,66.21000000000001,2,5
Cc1ccc(C)n1N(C)c1ccc(N2CCOCC2)nn1,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a32a8eb0>,21,1.6310399999999998,287.367,23,46.42,0,5
COCCN(CCOC)c1ccc(Nn2c(C)ccc2C)nn1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a32a8f20>,23,1.86934,319.40900000000005,24,64.44,1,6
COCCN(C)c1ccc(Nn2c(C)ccc2C)nn1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a32a8f90>,20,1.85274,275.356,21,55.21,1,5
Cc1ccc(C)n1Nc1ccc(N(C)C)nn1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a32a9000>,17,1.83614,231.30300000000003,18,45.980000000000004,1,4
COc1ccccc1N1CCN(c2ccc(Nn3c(C)ccc3C)nn2)CC1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a32a9070>,28,3.1053400000000018,378.48000000000013,31,58.45,1,6
CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1CCCC1C(=O)O,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a32a90e0>,27,1.6046,376.45300000000026,28,95.94000000000001,2,5
CN(C(=O)CCC(N)=O)c1ccc(S(=O)(=O)N(C)C)cc1,0.68,<rdkit.Chem.rdchem.Mol object at 0x7f59a32a9150>,21,0.1652000000000006,313.3790000000001,21,100.77999999999999,1,4
CC(=O)NCCC(=O)N(C)c1ccc(S(=O)(=O)N(C)C)cc1,0.38,<rdkit.Chem.rdchem.Mol object at 0x7f59a32a91c0>,22,0.4259000000000008,327.40600000000006,22,86.79,1,4
CN(C(=O)CCO)c1ccc(S(=O)(=O)N(C)C)cc1,0.52,<rdkit.Chem.rdchem.Mol object at 0x7f59a32a9230>,19,0.2820999999999998,286.353,19,77.92,1,4
CN(C(=O)CCC#N)c1ccc(S(=O)(=O)N(C)C)cc1,0.06,<rdkit.Chem.rdchem.Mol object at 0x7f59a32a92a0>,20,1.20348,295.36400000000003,20,81.48,0,4
CC(=O)OCCC(=O)N(C)c1ccc(S(=O)(=O)N(C)C)cc1,0.14,<rdkit.Chem.rdchem.Mol object at 0x7f59a32a9310>,22,0.8529,328.3900000000001,22,83.99,0,5
CN(C(=O)CCSC#N)c1ccc(S(=O)(=O)N(C)C)cc1,0.03,<rdkit.Chem.rdchem.Mol object at 0x7f59a32a9380>,21,1.50408,327.4310000000001,21,81.48,0,5
CCOC(=O)CCC(=O)N(C)c1cccc(S(=O)(=O)N(C)C)c1,0.06,<rdkit.Chem.rdchem.Mol object at 0x7f59a32a93f0>,23,1.243,342.4170000000001,23,83.99,0,5
CCCC(=O)N(C)c1ccc(S(=O)(=O)N(C)C)cc1,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a32a9460>,19,1.6998,284.381,19,57.690000000000005,0,3
CCCOCCC(=O)N(C)c1ccc(S(=O)(=O)N(C)C)cc1,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a32a94d0>,22,1.7163999999999997,328.4340000000001,22,66.92,0,4
CCCCC(=O)N(C)c1ccc(S(=O)(=O)N(C)C)cc1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a32a9540>,20,2.0899,298.408,20,57.690000000000005,0,3
CCCCCC(=O)N(C)c1ccc(S(=O)(=O)N(C)C)cc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a32a95b0>,21,2.4800000000000004,312.43500000000006,21,57.690000000000005,0,3
CC1COCCN1N=O,0.41,<rdkit.Chem.rdchem.Mol object at 0x7f59a32a9620>,9,0.3884999999999999,130.14700000000002,9,41.9,0,3
CCC(=O)OCC(=O)C1(O)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a32a9690>,32,2.856600000000001,448.5310000000002,35,100.90000000000002,2,6
CCOC1OC2OC3(C)CCC4C(C)CCC(C1C)C24OO3,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a32a9700>,22,3.230900000000002,312.406,25,46.150000000000006,0,5
CC1CCC2C(C)C(OC(=O)Oc3ccccc3)OC3OC4(C)CCC1C32OO4,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a32a9770>,29,4.410000000000004,404.45900000000023,33,72.45000000000002,0,7
Cc1cc2c(cc1Cc1cnc(N)nc1N)OCO2,0.05,<rdkit.Chem.rdchem.Mol object at 0x7f59a32a97e0>,19,1.2689199999999998,258.28099999999995,21,96.28,2,6
CCOP(=O)(Cc1ccc(-c2nc3ccccc3s2)cc1)OCC,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a32a9850>,24,5.7294000000000045,361.40300000000013,26,48.42,0,5
O=[N+]([O-])c1ccc(OCCn2ccnc2)cc1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a32a98c0>,17,1.8703,233.227,18,70.19,0,4
CCn1c(=O)c2[nH]c(-c3ccccc3)nc2n(CC)c1=O,0.03,<rdkit.Chem.rdchem.Mol object at 0x7f59a32a9930>,21,1.5930999999999995,284.319,23,72.68,1,3
O=[N+]([O-])c1nonc1-c1ccccc1,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a32a99a0>,14,1.6447999999999998,191.14600000000004,15,82.06,0,5
Cn1c(N)nc2c3cccnc3ccc21,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a32a9a10>,15,1.7037,198.22899999999998,17,56.730000000000004,1,3
CC(C)NCC(O)COc1cccc2c1N(C(=O)c1cccnc1)CCC2,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a32a9a80>,27,2.4123,369.46500000000015,29,74.69,2,5
CC(=O)C=Cc1ccccc1C(F)(F)F,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a32a9af0>,15,3.3076000000000016,214.18599999999995,15,17.07,0,1
CCC(C)c1ccccc1OCC(=O)O,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a32a9b60>,15,2.6635,208.25699999999995,15,46.53,1,2
CC(=O)Nc1c(I)c(C(=O)NC(CO)CO)c(I)c(C(=O)NC(CO)CO)c1I,0.9987391101948528,<rdkit.Chem.rdchem.Mol object at 0x7f59a32a9bd0>,29,-0.3752000000000005,747.062,29,168.22,7,7
CC(=O)N(C)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I,0.9987391101948528,<rdkit.Chem.rdchem.Mol object at 0x7f59a32a9c40>,30,-0.3509,761.089,30,159.42999999999998,6,7
COc1cccc(C(=O)NC2CC3CCC(C2)N3Cc2ccccc2)c1OC,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a32a9cb0>,28,3.629200000000002,380.4880000000001,31,50.8,1,4
CC(NC(CCc1ccccc1)C(=O)O)C(=O)N1CCCC1C(=O)O,0.07,<rdkit.Chem.rdchem.Mol object at 0x7f59a32a9d20>,25,1.1261000000000003,348.39900000000017,26,106.94000000000001,3,4
CSCOC(=O)c1ccccc1OC(C)=O,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a32a9d90>,16,2.0892,240.28,16,52.6,0,5
CC(=O)Oc1ccccc1C(=O)OCS(C)=O,0.08,<rdkit.Chem.rdchem.Mol object at 0x7f59a32a9e00>,17,1.1047,256.27899999999994,17,69.67000000000002,0,5
CC(=O)Oc1ccccc1C(=O)OCS(C)(=O)=O,0.17,<rdkit.Chem.rdchem.Mol object at 0x7f59a32a9e70>,18,0.7708,272.27799999999996,18,86.74000000000001,0,6
Cn1cnc(I)c1[N+](=O)[O-],0.12,<rdkit.Chem.rdchem.Mol object at 0x7f59a32a9ee0>,10,0.9328999999999998,252.999,10,60.959999999999994,0,3
O=[N+]([O-])c1nc[nH]c1I,0.12,<rdkit.Chem.rdchem.Mol object at 0x7f59a32a9f50>,9,0.9225,238.97199999999998,9,71.82,1,3
CSc1ccc(C=C(C#N)C#N)o1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a32a9fc0>,13,2.4320600000000008,190.22699999999998,13,60.72,0,4
